sep=,
From: 2026-01-01,Cid: 311035,To: 2026-06-30
Review ID,Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,VersionCode,OS
d68f3d75-6841-4b17-b969-2648f3ba5506,2026-06-03T10:55:28Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Fatma Bundu,5,,dokter baik,,,2026-06-03T11:03:23Z,00:07:55,"Halo Fatma Bundu, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990064?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990064,,,
6be78842-f39f-493f-8bea-81a52a04c649,2026-06-03T10:55:18Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Retno Penstyastuti,5,,Respon dokter cepat,,,2026-06-03T11:03:13Z,00:07:55,"Halo Retno Penstyastuti, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990065?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990065,,,
00ed21d7-3511-468f-b524-c02e47be0a24,2026-06-03T10:46:36Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Ari Fariz Fahrizal,5,,teebaik,,,2026-06-03T11:03:03Z,00:16:27,"Halo Ari Fariz Fahrizal, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990066?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990066,,,
1bf5ad22-0eca-4cd2-b340-7994c3dbd516,2026-06-03T08:48:29Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Nengsih Sisil,5,,biarkan bintang yg berbicara,,,2026-06-03T08:57:56Z,00:09:27,"Halo Nengsih Sisil, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990067?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990067,,,
f25558a9-9bda-4980-b536-4505645762c0,2026-06-03T05:53:49Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Samsu Fatala,5,,sangat membantu,,,2026-06-03T05:56:07Z,00:02:18,"Halo Samsu Fatala, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990068?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990068,,,
2902ef93-46e6-45d3-89f5-85f65b4ecc9d,2026-06-03T04:22:52Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Oktiwi Iswanti,5,,bagus,,,2026-06-03T04:36:17Z,00:13:25,"Halo Oktiwi Iswanti, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990069?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990069,,,
4b06467a-6801-4953-afad-e7227907cbd8,2026-06-03T03:02:25Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Zakiatun Nissa,5,,ok banget,,,2026-06-03T03:24:40Z,00:22:15,"Halo Zakiatun Nissa, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990070?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990070,,,
cd40b101-0c3b-474b-9fbd-9cdc33b95b4d,2026-06-02T19:19:10Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Dewi Ulum,5,,sangat membantu,,,2026-06-02T23:57:41Z,04:38:31,"Halo Dewi Ulum, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990071?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990071,,,
e6482a88-d4e0-4b73-af89-f622fc13dc00,2026-06-02T15:36:13Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Maksima Anggi,5,,okeeeedehhh,,,2026-06-02T15:58:56Z,00:22:43,"Halo Maksima Anggi, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990072?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990072,,,
69c87a75-1abc-4b79-b90d-5063b7e02fa1,2026-06-02T15:01:33Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,thv. gf,3,,"Pengalaman konsultasinya cukup baik, tetapi saya mengalami kendala pada fitur chat. Pesan yang saya kirim tidak terkirim dan hanya menampilkan ikon jam dalam waktu yang cukup lama, padahal koneksi internet saya saat itu dalam kondisi baik. Menurut saya hal ini cukup mengganggu karena konsultasi bersifat berbayar dan memiliki batas waktu. Kalau saya tidak mencoba mengirim ulang pesan secara manual, bisa saja waktu konsultasi terbuang karena dokter tidak menerima pesan yang ingin disampaikan",,,2026-06-03T05:48:01Z,14:46:28,"Halo thv. gf, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",,,,2026-08-20T10:40:00,,,Mixed,,,,,https://appfollow.io/gp/2110/review/5743990074?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990074,,,
9b4534cb-a196-4f31-893f-8fd3289807c9,2026-06-02T15:00:10Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Engkos Kosasih,5,,terima kasih sangat membantu,,,2026-06-02T15:57:42Z,00:57:32,"Halo Engkos Kosasih, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990075?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990075,,,
c6db7a69-6954-4478-8a83-e1a45a903c2d,2026-06-02T13:23:14Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,BEEHORD Network,5,,Kedepannya tambahkan fitur pengiriman Cash on Delivery dari pengiriman terdekat,,,2026-06-01T10:33:32Z,,"Halo BEEHORD Network, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990076?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990076,,,
a0d3f73c-aa43-43fd-9911-703902a76f1a,2026-06-02T09:53:46Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Raudatul Jannah,5,,"terimakasih,dengan halodoc jerawat saya bisa sembuh dalam 3 bulan",,,2026-06-02T11:04:53Z,01:11:07,"Halo Raudatul Jannah, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990077?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990077,,,
dad249bf-5468-45b4-a790-c80efe121648,2026-06-02T07:01:47Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Abu Nisa,5,,konsultasi mudah dan cepat dengan pengiriman resep juga tergolong mudah dan cepat.,,,2026-06-02T07:02:51Z,00:01:04,"Halo Abu Nisa, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990078?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990078,,,
46d6f670-0e7b-4e3a-8851-bcd5de2131e5,2026-06-02T06:26:51Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Harto Jaya,5,,bagus,,,2026-06-02T06:43:14Z,00:16:23,"Halo Harto Jaya, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990079?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990079,,,
e0cff889-24f4-4587-ad23-f5d34137f75f,2026-06-02T04:34:43Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Paldi Sitorus,5,,bagus,,,2026-06-02T05:06:56Z,00:32:13,"Halo Paldi Sitorus, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990080?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990080,,,
e28f5116-aa18-4ab6-83bd-84b34f2c90c3,2026-06-02T04:04:08Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Adeeva Rafanda mysha,5,,dr bagus dan ramah,,,2026-06-02T04:12:13Z,00:08:05,"Halo Adeeva Rafanda mysha, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990081?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990081,,,
1615475f-5f44-4a7d-af74-42c70d1c52ac,2026-06-02T03:57:04Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,The Cintoes Family,5,,"pakai halodoc, cepat dan praktis",,,2026-06-02T04:03:53Z,00:06:49,"Halo The Cintoes Family, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990082?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990082,,,
d551abb8-83b6-42cf-8888-4a9d6fdc3112,2026-06-02T03:12:51Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Hafiz Bunder,5,,"sangat membantu, dokternya juga cepat tanggap",,,2026-06-02T03:13:44Z,00:00:53,"Halo Hafiz Bunder, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990083?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990083,,,
ba106afe-326f-468f-aef5-262f2923804c,2026-06-02T02:49:11Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Novita Maharani,5,,respon dokter sangat cepat,,,2026-06-02T02:57:14Z,00:08:03,"Halo Novita Maharani, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:33,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987699?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987699,,,
14c9ceb7-dff8-45b8-8274-2d6aa09540b4,2026-06-02T02:02:16Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Blue Sky,5,,aplikasi yg sangat membantu,,,2026-06-02T02:07:48Z,00:05:32,"Halo Blue SkyJun, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:39:33,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987700?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987700,,,
d72b65f7-a922-485e-bf7a-6741df61a3af,2026-06-02T01:35:34Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Supriyanto 16,5,,Banyak membantu,,,2026-06-02T01:38:47Z,00:03:13,"Halo Supriyanto 16, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990084?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990084,,,
de1da17d-4f83-4b85-b01f-35c8158ab276,2026-06-01T22:50:45Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,afriantini,5,,Halodoc selalu jadi penolong darurat👍,,,2026-06-01T23:31:54Z,00:41:09,"Halo afriantini, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!

",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990085?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990085,,,
f528e037-7269-4988-8f18-20fb2eceebf2,2026-06-01T16:57:49Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Faza Ananda,1,,"Lokasi ga update. Saya udah di Jakarta kenapa tiba2 kirim obat ke Bali? setelah 2 Minggu di Jakarta, obatnya dikirim ke alamat gajelas di Bali. Aneh, ga update",,,2026-06-01T17:16:50Z,00:19:01,"Halo Faza Ananda, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya. Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan. Terima kasih.",,,,2026-08-20T10:39:33,,,Negative,,,,,https://appfollow.io/gp/2110/review/5743987701?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987701,,,
dca222c8-8250-41b7-8604-e68030b3348f,2026-06-01T14:11:55Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,NURMA YANTI,5,,"Makasih banyak halo dok, dr. Fraya terbaik",,,2026-06-01T14:15:54Z,00:03:59,"Halo NURMA YANTI, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990086?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990086,,,
47302207-aeb6-4139-bc83-b6ad0c0dc734,2026-06-01T13:00:13Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,atieq zainal muttaqien,5,,"jawaban chat gercep, langsung pada inti masalah. terimakasih",,,2026-06-01T13:03:02Z,00:02:49,"Halo atieq zainal muttaqien, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990088?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990088,,,
b1c628b0-6c33-4d4a-88b7-8b7bf9c8792b,2026-06-01T12:58:28Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Gina Soegito,2,,"sorry, terpaksa rate star 2. karena setelah di update aplikasi malah ngelag. saat tersambung sama dokter, butuh 7 menit sampe appear di layar, sebelumnya hanya hakaman putih dan logo aplikasi. dokternya nunggu kelamaan. sedangkan chat ada waktunya, dan otomatis berakhir.",,,2026-06-01T13:05:08Z,00:06:40,"Halo Gina Soegito, mohon maaf atas keluhan yang dialami.

Sebagai solusi awal, coba update aplikasi Halodoc kamu ke versi terbaru atau hapus cache. Jika masalah masih berlanjut, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram) detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",,,,2026-08-20T10:39:33,,,Mixed,,,,,https://appfollow.io/gp/2110/review/5743987702?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987702,,,
b4a576ee-d146-42fb-9f3c-e57f6d8e27a1,2026-06-01T10:19:39Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Adi Suryadi,5,,membantu untuk solusi terbaik,,,2026-06-01T10:26:45Z,00:07:06,"Halo Adi Suryadi, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990089?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990089,,,
c44f8e33-bc21-4ae0-ac08-1a5b40759db6,2026-06-01T07:16:26Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Rezky I Anugrah,5,,"Aplikasi Halodoc sangat membantu, terima kasih",,,2026-06-01T07:19:27Z,00:03:01,"Halo Rezky I Anugrah, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990090?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990090,,,
61890cd5-61fd-4402-af01-10dd9a6e61fe,2026-06-01T07:07:01Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,sumarni 22,5,,"konsultasi online dengan dokter spesialis yg bisa dipilih sendiri, sejauh ini selalu dapat dokter yg beri penjelasan sangat baik dan mudah dipahami 😊",,,2026-06-01T07:19:12Z,00:12:11,"Halo sumarni 22, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990091?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990091,,,
f0f49321-c541-4a65-b03b-f40ed7a0d4f4,2026-06-01T04:16:36Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Aseng Suhartini,5,,pelayanan sangat baik. dokter ramah²,,,2026-06-01T05:16:25Z,00:59:49,"Halo Aseng Suhartini, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉

Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com.

Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990092?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990092,,,
9ae8580d-3523-4b25-9fb9-8bbdfe60243a,2026-06-01T01:36:16Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,regina salwa,5,,Ok,,,2026-06-01T01:37:25Z,00:01:09,"Halo regina salwa, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743990093?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990093,,,
f2cbc84f-b03f-4781-863d-302eb6f4b38a,2026-06-01T00:58:39Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Ardy Naja,5,,dokter ramah dan nyaman buat konsul,,,2026-06-01T01:37:20Z,00:38:41,"Halo Ardy Naja, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:40:00,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743990094?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743990094,,,
